"SourceId","OriginalFile","Slice","Kept","Reason","Category","Width","Height","X","Y","InkPixels","ColorPixels","DarkPixels","Occupancy","SourceRelativePath","TypeRelativePath"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_040.png","True","kept","buttons","189","47","1222","446","8120","2289","6460","0.9141","sources/source_14/slice_040.png","by_type/buttons/source_14_040_189x47.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_046.png","True","kept","buttons","189","46","1222","505","8144","2859","5964","0.9367","sources/source_14/slice_046.png","by_type/buttons/source_14_046_189x46.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_050.png","True","kept","buttons","195","37","161","558","6884","2733","4903","0.9541","sources/source_14/slice_050.png","by_type/buttons/source_14_050_195x37.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_051.png","True","kept","buttons","227","37","675","566","8080","3240","5691","0.962","sources/source_14/slice_051.png","by_type/buttons/source_14_051_227x37.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_052.png","True","kept","icons","87","125","413","599","8499","4365","5559","0.7815","sources/source_14/slice_052.png","by_type/icons/source_14_052_87x125.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_053.png","True","kept","buttons","181","31","1088","592","5413","2227","3691","0.9647","sources/source_14/slice_053.png","by_type/buttons/source_14_053_181x31.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_054.png","True","kept","icons","84","123","17","600","8093","4174","5578","0.7833","sources/source_14/slice_054.png","by_type/icons/source_14_054_84x123.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_055.png","True","kept","icons","84","123","113","600","7578","65","5402","0.7334","sources/source_14/slice_055.png","by_type/icons/source_14_055_84x123.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_056.png","True","kept","icons","85","123","212","600","8301","3832","5815","0.794","sources/source_14/slice_056.png","by_type/icons/source_14_056_85x123.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_057.png","True","kept","icons","86","124","312","600","7892","4034","5243","0.7401","sources/source_14/slice_057.png","by_type/icons/source_14_057_86x124.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_058.png","True","kept","buttons","183","87","559","614","14720","9311","10504","0.9246","sources/source_14/slice_058.png","by_type/buttons/source_14_058_183x87.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_059.png","True","kept","buttons","173","82","756","618","13287","10245","9401","0.9366","sources/source_14/slice_059.png","by_type/buttons/source_14_059_173x82.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_060.png","True","kept","screens","473","439","957","627","203568","61510","166307","0.9804","sources/source_14/slice_060.png","by_type/screens/source_14_060_473x439.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_066.png","True","kept","icons","6","11","667","666","58","37","28","0.8788","sources/source_14/slice_066.png","by_type/icons/source_14_066_6x11.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_069.png","True","kept","icons","6","12","859","666","64","64","34","0.8889","sources/source_14/slice_069.png","by_type/icons/source_14_069_6x12.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_070.png","True","kept","cards","357","250","515","723","83892","19197","68514","0.94","sources/source_14/slice_070.png","by_type/cards/source_14_070_357x250.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_071.png","True","kept","buttons","75","74","1215","747","4077","0","2394","0.7346","sources/source_14/slice_071.png","by_type/buttons/source_14_071_75x74.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_076.png","True","kept","buttons","242","39","114","760","8893","3456","6166","0.9423","sources/source_14/slice_076.png","by_type/buttons/source_14_076_242x39.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_080.png","True","kept","buttons","494","105","2","798","40566","10487","29690","0.7821","sources/source_14/slice_080.png","by_type/buttons/source_14_080_494x105.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_085.png","True","kept","buttons","121","45","10","985","4986","1649","3302","0.9157","sources/source_14/slice_085.png","by_type/buttons/source_14_085_121x45.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_086.png","True","kept","buttons","113","45","142","985","4734","1312","3454","0.931","sources/source_14/slice_086.png","by_type/buttons/source_14_086_113x45.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_087.png","True","kept","buttons","163","45","266","985","6607","2174","4548","0.9007","sources/source_14/slice_087.png","by_type/buttons/source_14_087_163x45.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_088.png","True","kept","buttons","163","47","439","984","6822","3222","4614","0.8905","sources/source_14/slice_088.png","by_type/buttons/source_14_088_163x47.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_001.png","True","kept","screens","663","228","12","15","114253","54375","78941","0.7558","sources/source_15/slice_001.png","by_type/screens/source_15_001_663x228.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_002.png","True","kept","buttons","282","64","1129","17","16318","4305","12626","0.9041","sources/source_15/slice_002.png","by_type/buttons/source_15_002_282x64.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_014.png","True","kept","buttons","143","104","696","117","14090","6175","9517","0.9474","sources/source_15/slice_014.png","by_type/buttons/source_15_014_143x104.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_015.png","True","kept","buttons","160","104","859","117","15883","7570","11149","0.9545","sources/source_15/slice_015.png","by_type/buttons/source_15_015_160x104.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_016.png","True","kept","buttons","128","103","1031","119","12417","5170","8926","0.9418","sources/source_15/slice_016.png","by_type/buttons/source_15_016_128x103.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_017.png","True","kept","buttons","110","100","1175","119","10160","3958","7285","0.9236","sources/source_15/slice_017.png","by_type/buttons/source_15_017_110x100.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_018.png","True","kept","buttons","109","100","1302","119","10209","3936","7482","0.9366","sources/source_15/slice_018.png","by_type/buttons/source_15_018_109x100.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_044.png","True","kept","screens","471","358","19","280","159873","60498","132590","0.9481","sources/source_15/slice_044.png","by_type/screens/source_15_044_471x358.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_045.png","True","kept","components","566","162","524","278","81161","50239","57309","0.8851","sources/source_15/slice_045.png","by_type/components/source_15_045_566x162.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_046.png","True","kept","cards","225","205","1150","276","33515","22736","20597","0.7266","sources/source_15/slice_046.png","by_type/cards/source_15_046_225x205.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_062.png","True","kept","screens","425","220","518","496","77809","34220","60735","0.8322","sources/source_15/slice_062.png","by_type/screens/source_15_062_425x220.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_073.png","True","kept","buttons","458","101","966","515","35580","32865","19194","0.7692","sources/source_15/slice_073.png","by_type/buttons/source_15_073_458x101.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_086.png","True","kept","buttons","457","85","966","646","27287","23274","13352","0.7025","sources/source_15/slice_086.png","by_type/buttons/source_15_086_457x85.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_093.png","True","kept","buttons","481","51","16","695","22895","10247","16933","0.9333","sources/source_15/slice_093.png","by_type/buttons/source_15_093_481x51.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_112.png","True","kept","screens","431","297","1002","773","126992","56379","100327","0.9921","sources/source_15/slice_112.png","by_type/screens/source_15_112_431x297.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_119.png","True","kept","cards","235","249","483","789","56883","22135","44652","0.9721","sources/source_15/slice_119.png","by_type/cards/source_15_119_235x249.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_121.png","True","kept","cards","442","175","11","808","62885","48238","37792","0.813","sources/source_15/slice_121.png","by_type/cards/source_15_121_442x175.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_129.png","True","kept","buttons","61","67","736","835","3220","1739","1960","0.7879","sources/source_15/slice_129.png","by_type/buttons/source_15_129_61x67.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_130.png","True","kept","buttons","61","68","799","834","3214","1985","1729","0.7748","sources/source_15/slice_130.png","by_type/buttons/source_15_130_61x68.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_131.png","True","kept","buttons","61","68","863","834","3189","1899","1743","0.7688","sources/source_15/slice_131.png","by_type/buttons/source_15_131_61x68.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_132.png","True","kept","buttons","61","68","927","834","3210","2119","1856","0.7739","sources/source_15/slice_132.png","by_type/buttons/source_15_132_61x68.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_133.png","True","kept","buttons","60","66","736","918","3170","2144","1992","0.8005","sources/source_15/slice_133.png","by_type/buttons/source_15_133_60x66.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_134.png","True","kept","buttons","61","66","799","918","3160","2052","1973","0.7849","sources/source_15/slice_134.png","by_type/buttons/source_15_134_61x66.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_135.png","True","kept","buttons","61","66","863","918","3176","1703","2086","0.7889","sources/source_15/slice_135.png","by_type/buttons/source_15_135_61x66.png"
"source_15","ChatGPT Image Jun 27, 2026, 05_20_51 PM (9).png","slice_136.png","True","kept","buttons","61","66","927","918","3178","2027","2116","0.7894","sources/source_15/slice_136.png","by_type/buttons/source_15_136_61x66.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_001.png","True","kept","cards","198","257","51","239","38585","36526","9225","0.7583","sources/source_16/slice_001.png","by_type/cards/source_16_001_198x257.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_002.png","True","kept","cards","131","262","272","234","24735","23613","4939","0.7207","sources/source_16/slice_002.png","by_type/cards/source_16_002_131x262.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_003.png","True","kept","cards","181","259","453","237","36467","34173","8911","0.7779","sources/source_16/slice_003.png","by_type/cards/source_16_003_181x259.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_004.png","True","kept","cards","184","258","657","239","36382","34348","9140","0.7664","sources/source_16/slice_004.png","by_type/cards/source_16_004_184x258.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_005.png","True","kept","cards","210","257","862","239","36156","33852","9001","0.6699","sources/source_16/slice_005.png","by_type/cards/source_16_005_210x257.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_006.png","True","kept","cards","185","258","1095","238","38362","35400","10170","0.8037","sources/source_16/slice_006.png","by_type/cards/source_16_006_185x258.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_007.png","True","kept","cards","189","256","1515","239","30157","28501","7432","0.6233","sources/source_16/slice_007.png","by_type/cards/source_16_007_189x256.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_008.png","True","kept","cards","194","261","1710","235","39993","37123","9959","0.7898","sources/source_16/slice_008.png","by_type/cards/source_16_008_194x261.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_009.png","True","kept","cards","192","258","1917","237","35704","33133","8185","0.7208","sources/source_16/slice_009.png","by_type/cards/source_16_009_192x258.png"
"source_16","ChatGPT Image Jun 27, 2026, 06_06_42 AM.png","slice_010.png","True","kept","cards","195","257","1299","240","35627","33352","9084","0.7109","sources/source_16/slice_010.png","by_type/cards/source_16_010_195x257.png"
"source_17","ChatGPT Image Jun 30, 2026, 08_40_47 PM.png","slice_001.png","True","full_image","screens","1672","941","0","0","1573352","1573352","1573352","1","sources/source_17/slice_001.png","by_type/screens/source_17_001_1672x941.png"
